indicatorId,geoUnit,year,value,qualifier,magnitude
PRYA.12MO.AG15T24.F,AFG,2014,20.67722675984043,UIS_EST,
PRYA.12MO.AG15T24.F,AFG,2017,18.43835003873024,UIS_EST,
PRYA.12MO.AG15T24.F,AFG,2020,12.90209213194575,UIS_EST,
PRYA.12MO.AG15T24.F,AFG,2021,18.88795806011734,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2004,46,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2009,40.1,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2011,59.43703344973904,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2014,49.46234716368426,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2019,42.20037208553008,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2021,45.99968397847,UIS_EST,
PRYA.12MO.AG15T24.F,AGO,2022,42.41117053137987,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2007,46.4,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2008,49.1,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2009,44.8,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2010,49.46304910477723,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2011,45.62108998281094,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2012,55.16027810913197,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2013,56.60693914202554,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2014,55.25258719225262,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2015,57.00453744354095,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2016,58.98428802777087,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2017,57.36445570131909,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2018,54.76992186950582,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2019,55.81122330819984,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2020,55.96551076182183,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2021,57.19740454965622,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2022,56.01007709311221,UIS_EST,
PRYA.12MO.AG15T24.F,ALB,2023,56.97568957769194,UIS_EST,
PRYA.12MO.AG15T24.F,ARE,2021,60.07660666633129,UIS_EST,
PRYA.12MO.AG15T24.F,ARE,2022,62.61560013688418,UIS_EST,
PRYA.12MO.AG15T24.F,ARE,2023,63.14005438877609,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2004,57.9,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2005,59.1,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2006,58.2,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2008,58.6,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2009,60.4,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2010,60.56983113173548,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2011,61.65721890083766,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2012,61.90589728868824,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2013,61.44841741228436,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2014,61.08116867729935,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2017,63.7320985890419,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2018,63.8436252333174,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2019,64.92596722057635,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2020,66.30825379122773,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2021,68.9419824227519,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2022,66.45953935474179,UIS_EST,
PRYA.12MO.AG15T24.F,ARG,2023,66.83355499657976,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2010,41.39696277239306,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2011,41.81055240412904,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2012,43.93790070918609,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2013,41.74408047191992,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2014,43.38651883328605,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2015,46.60425070805708,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2016,48.39060422420409,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2017,47.92175902062944,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2018,50.76453925379765,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2019,55.01380843757691,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2020,57.34060961725328,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2021,62.2686506476599,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2022,61.20488921873193,UIS_EST,
PRYA.12MO.AG15T24.F,ARM,2023,63.39787259355784,UIS_EST,
PRYA.12MO.AG15T24.F,ATG,2018,46.64990928400783,UIS_EST,
PRYA.12MO.AG15T24.F,ATG,2023,51.57268104604721,UIS_EST,
PRYA.12MO.AG15T24.F,AUS,2018,62.53583851139338,UIS_EST,
PRYA.12MO.AG15T24.F,AUS,2019,63.04907716591824,UIS_EST,
PRYA.12MO.AG15T24.F,AUS,2020,64.49762069915657,UIS_EST,
PRYA.12MO.AG15T24.F,AUS,2021,65.75513393778574,UIS_EST,
PRYA.12MO.AG15T24.F,AUS,2022,64.01362477392342,UIS_EST,
PRYA.12MO.AG15T24.F,AUS,2023,63.11883299537482,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2004,61.1,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2005,63.8,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2006,64.1,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2007,64.4,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2008,65,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2009,64.7,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2010,61.29136713104416,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2011,62.74727452606389,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2012,62.93966296521588,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2013,62.38390746427454,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2014,62.76480044331645,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2015,64.37745503391059,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2016,63.30988244681339,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2017,65.36604147430918,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2018,63.45845815409974,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2019,62.96453946840557,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2020,63.82401258813083,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2021,65.34583321588865,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2022,63.41975048671146,UIS_EST,
PRYA.12MO.AG15T24.F,AUT,2023,62.26669232007704,UIS_EST,
PRYA.12MO.AG15T24.F,BDI,2006,26,UIS_EST,
PRYA.12MO.AG15T24.F,BDI,2014,41.48706140941368,UIS_EST,
PRYA.12MO.AG15T24.F,BDI,2020,33.77549176204694,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2004,71.5,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2005,66.1,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2006,67.6,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2007,68.1,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2008,68.7,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2009,70,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2010,70.33842471386285,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2011,69.40132244139858,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2012,69.98530272536662,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2013,70.32037873984046,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2014,70.99126321900023,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2015,70.6013456423317,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2016,73.8257483825102,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2017,74.76519680469234,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2018,72.26725332202032,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2019,72.22696155267377,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2020,75.68250941685899,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2021,80.80575330536887,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2022,78.51525832843883,UIS_EST,
PRYA.12MO.AG15T24.F,BEL,2023,80.67398550873286,UIS_EST,
PRYA.12MO.AG15T24.F,BEN,2011,33.66407587332296,UIS_EST,
PRYA.12MO.AG15T24.F,BEN,2019,34.40883231439167,UIS_EST,
PRYA.12MO.AG15T24.F,BEN,2022,36.08082848873105,UIS_EST,
PRYA.12MO.AG15T24.F,BFA,2018,30.10626324821252,UIS_EST,
PRYA.12MO.AG15T24.F,BFA,2019,34.68323028629175,UIS_EST,
PRYA.12MO.AG15T24.F,BFA,2022,33.95454556984649,UIS_EST,
PRYA.12MO.AG15T24.F,BFA,2023,38.21482686882627,UIS_EST,
PRYA.12MO.AG15T24.F,BGD,2006,21.8,UIS_EST,
PRYA.12MO.AG15T24.F,BGD,2010,25.05957413715605,UIS_EST,
PRYA.12MO.AG15T24.F,BGD,2013,29.54589675423331,UIS_EST,
PRYA.12MO.AG15T24.F,BGD,2017,36.59288635559171,UIS_EST,
PRYA.12MO.AG15T24.F,BGD,2022,40.68063496330138,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2004,57.3,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2005,57.1,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2006,58.4,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2007,62,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2008,63.7,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2009,60.9,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2010,61.95910868003638,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2011,62.46736737000786,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2012,64.59608836784453,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2013,64.99095658660033,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2014,65.84573892936906,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2015,68.84665416641299,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2016,68.3309324403323,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2017,68.49372030635455,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2018,71.94309971591255,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2019,72.55859913920328,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2020,72.83624735989044,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2021,75.19304707844174,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2022,73.95593593762521,UIS_EST,
PRYA.12MO.AG15T24.F,BGR,2023,76.74035792365224,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2001,52.8,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2006,55.8,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2007,58.9,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2008,60.5,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2009,63.4,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2010,62.28755063173706,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2011,65.06334439568326,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2012,66.45989258232822,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2013,67.690802030557,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2014,67.64596783771516,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2015,66.77479495710354,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2016,66.45517085861906,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2017,64.6955517094906,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2018,66.5836432509728,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2019,59.62022084252977,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2020,62.59323212521265,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2021,66.31590289253546,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2022,69.60578824909082,UIS_EST,
PRYA.12MO.AG15T24.F,BIH,2023,73.397197519598,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2016,56.93940279731219,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2017,56.59451271792262,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2018,62.70923088870507,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2019,66.00636037585849,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2020,67.72419760175923,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2021,68.61719263215562,UIS_EST,
PRYA.12MO.AG15T24.F,BLR,2022,70.10153279621422,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2013,36.94522822644053,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2014,37.82419280202296,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2015,37.41277497613601,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2016,39.62593817856209,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2017,37.532982296852,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2018,41.7202491247812,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2019,38.6250574191823,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2020,38.89492122391066,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2021,37.78729838751489,UIS_EST,
PRYA.12MO.AG15T24.F,BLZ,2022,33.95063256805011,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2000,50,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2001,32.2,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2002,37.8,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2004,51.3,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2005,58.5,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2006,56,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2007,60.4,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2008,59.3,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2009,58.7,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2011,59.58216429146784,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2012,62.24062367815011,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2013,63.1119377171303,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2014,59.32102171045737,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2015,60.24020924069059,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2016,62.35632652943656,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2017,65.417013592275,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2018,64.73043017353156,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2019,65.84846525766294,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2020,64.57088380399053,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2021,60.41084421273568,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2022,60.87895521472716,UIS_EST,
PRYA.12MO.AG15T24.F,BOL,2023,63.22222119464891,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2001,48.2,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2002,49.1,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2003,49.2,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2004,47.9,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2005,47.5,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2006,47.6,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2007,46.9,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2008,48,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2009,48.8,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2011,47.58016570795859,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2012,47.10435662328884,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2013,47.16541923889829,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2014,47.32152593319366,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2015,47.56978133156606,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2016,48.38511936214906,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2017,47.53229648661706,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2018,48.22648279393522,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2019,47.75097435798833,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2020,50.09621235768537,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2021,51.18679684171443,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2022,49.93857240371663,UIS_EST,
PRYA.12MO.AG15T24.F,BRA,2023,50.24560180456545,UIS_EST,
PRYA.12MO.AG15T24.F,BRB,2016,46.7969139138331,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2014,58.74560373646401,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2017,56.09626891949316,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2018,54.37355632825304,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2019,55.48429985210673,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2020,55.46616931159831,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2021,58.23208852995189,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2022,56.29886544539497,UIS_EST,
PRYA.12MO.AG15T24.F,BRN,2023,61.19968148965668,UIS_EST,
PRYA.12MO.AG15T24.F,BTN,2018,60.7043149095385,UIS_EST,
PRYA.12MO.AG15T24.F,BTN,2019,63.58727464665521,UIS_EST,
PRYA.12MO.AG15T24.F,BTN,2020,63.7092461400285,UIS_EST,
PRYA.12MO.AG15T24.F,BTN,2021,66.49448084163234,UIS_EST,
PRYA.12MO.AG15T24.F,BTN,2022,58.6521176376497,UIS_EST,
PRYA.12MO.AG15T24.F,BTN,2023,51.6933928497881,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2006,30.8,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2009,38.7,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2019,45.67258347049836,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2020,44.10624921139544,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2021,43.05858814504969,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2022,42.97278931853742,UIS_EST,
PRYA.12MO.AG15T24.F,BWA,2023,41.33339889445791,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2000,27.6,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2001,27.6,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2002,26.9,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2003,26.1,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2004,25.7,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2005,25.8,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2006,26.2,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2007,26.2,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2008,26.1,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2009,26,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2010,53.24138326093231,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2011,52.71342845991327,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2012,53.08766812425146,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2013,53.11594120811609,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2014,52.84991442866994,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2015,53.17094603094282,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2016,53.79894071112469,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2017,54.40309463340912,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2018,54.37868053260559,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2019,54.50089156685692,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2020,54.90194251744806,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2021,57.48799280381316,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2022,56.73174172619925,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2023,56.16441984059912,UIS_EST,
PRYA.12MO.AG15T24.F,CAN,2024,56.62714448892538,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2000,42.2,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2001,43.5,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2002,42.5,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2003,40.5,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2004,71.6,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2005,71.2,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2006,70,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2007,73.8,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2008,73.8,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2009,66.6,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2010,42.65838913638984,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2011,44.20244314357561,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2012,44.87023530479993,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2013,43.94834454200499,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2014,45.81599185432174,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2015,45.31260967145337,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2016,44.09461834215966,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2017,46.85024052077883,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2018,47.33137445972698,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2019,50.391545697068,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2020,50.08954604001333,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2021,46.6451519925764,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2022,42.80667809923175,UIS_EST,
PRYA.12MO.AG15T24.F,CHE,2023,51.85648131352815,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2000,51.6,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2003,54.5,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2006,55.8,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2009,55.3,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2010,51.58798347713838,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2011,50.09657058561087,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2012,51.84867113966158,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2013,52.08251679197774,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2014,51.22105813382757,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2015,51.81946346938737,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2016,54.31945770649194,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2017,61.50261619187629,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2020,67.91581271135324,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2021,71.13831096269114,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2022,69.52588030143339,UIS_EST,
PRYA.12MO.AG15T24.F,CHL,2023,69.26512799996907,UIS_EST,
PRYA.12MO.AG15T24.F,CIV,2012,27.63620806311827,UIS_EST,
PRYA.12MO.AG15T24.F,CIV,2013,31.06240664905775,UIS_EST,
PRYA.12MO.AG15T24.F,CIV,2016,24.54755958611135,UIS_EST,
PRYA.12MO.AG15T24.F,CIV,2017,31.11653865848922,UIS_EST,
PRYA.12MO.AG15T24.F,CIV,2019,34.81177622918237,UIS_EST,
PRYA.12MO.AG15T24.F,CIV,2022,45.89755451296054,UIS_EST,
PRYA.12MO.AG15T24.F,CMR,2007,34.8,UIS_EST,
PRYA.12MO.AG15T24.F,CMR,2014,43.67535830375796,UIS_EST,
PRYA.12MO.AG15T24.F,CMR,2021,45.90263378914936,UIS_EST,
PRYA.12MO.AG15T24.F,COD,2005,31.6,UIS_EST,
PRYA.12MO.AG15T24.F,COD,2012,41.48253110138311,UIS_EST,
PRYA.12MO.AG15T24.F,COD,2020,31.08288178919073,UIS_EST,
PRYA.12MO.AG15T24.F,COG,2005,42.9,UIS_EST,
PRYA.12MO.AG15T24.F,COG,2009,52.7,UIS_EST,
PRYA.12MO.AG15T24.F,COK,2016,28.95867803275888,UIS_EST,
PRYA.12MO.AG15T24.F,COK,2019,41.86790068158736,UIS_EST,
PRYA.12MO.AG15T24.F,COK,2023,34.09742120343839,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2002,34.8,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2003,36.3,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2004,36.8,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2005,37.6,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2010,46.50940297630798,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2011,46.0648712511131,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2012,46.44388754619666,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2013,47.47807384615258,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2014,48.55852132957423,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2015,48.33216830767437,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2016,48.83912458751297,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2017,47.83748860400298,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2018,46.84632997906564,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2019,46.4607257406662,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2021,43.06703469488157,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2022,46.99813846448927,UIS_EST,
PRYA.12MO.AG15T24.F,COL,2023,47.68416407262321,UIS_EST,
PRYA.12MO.AG15T24.F,COM,2004,45.8,UIS_EST,
PRYA.12MO.AG15T24.F,COM,2014,57.05175732578208,UIS_EST,
PRYA.12MO.AG15T24.F,COM,2021,65.22326409015436,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2001,47.2,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2002,51.2,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2003,50.7,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2004,53.9,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2005,53.9,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2006,54.5,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2007,54,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2008,55.4,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2009,57.3,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2010,59.41126745680926,UIS_EST,
PRYA.12MO.AG15T24.F,CRI,2011,58.9823654821255,UIS_EST,
